date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:08:17	42370/42370	---MCZ	200	added ('OK')	text/html	etag:%223cb4690eee2273c858c0597cd47838f3-ssl-df%22	https://zoyothemes.com/silva/html/pages-starter	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/pages-starter.html	(from https://zoyothemes.com/silva/html/)
23:08:18	54544/54544	---MCZ	200	added ('OK')	text/html	etag:%2295d0267820ef0def0c5b91188480aa00-ssl-df%22	https://zoyothemes.com/silva/html/pages-pricing	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/pages-pricing.html	(from https://zoyothemes.com/silva/html/)
23:08:19	64834/64834	---MCZ	200	added ('OK')	text/html	etag:%226993a6c590218ce18bcc8f52f5f31d7e-ssl-df%22	https://zoyothemes.com/silva/html/pages-timeline	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/pages-timeline.html	(from https://zoyothemes.com/silva/html/)
23:08:20	52123/52123	---MCZ	200	added ('OK')	text/html	etag:%22339d5bd99d3995d890dba83703347bd8-ssl-df%22	https://zoyothemes.com/silva/html/pages-invoice	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/pages-invoice.html	(from https://zoyothemes.com/silva/html/)
23:08:21	49956/49956	---MCZ	200	added ('OK')	text/html	etag:%2298d656aca2bc937ca77dafb5682ededc-ssl-df%22	https://zoyothemes.com/silva/html/pages-faqs	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/pages-faqs.html	(from https://zoyothemes.com/silva/html/)
23:08:22	51766/51766	---MCZ	200	added ('OK')	text/html	etag:%22dfbf28e18d1de9f16acbc506ff9bc6fa-ssl-df%22	https://zoyothemes.com/silva/html/pages-gallery	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/pages-gallery.html	(from https://zoyothemes.com/silva/html/)
23:08:23	4825/4825	---MCZ	200	added ('OK')	text/html	etag:%228633bf5226704ef0eccf52f49c83b233-ssl-df%22	https://zoyothemes.com/silva/html/pages-maintenance	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/pages-maintenance.html	(from https://zoyothemes.com/silva/html/)
23:08:24	4963/4963	---MCZ	200	added ('OK')	text/html	etag:%22c02c5767b3bfd75e27611df6a0431c63-ssl-df%22	https://zoyothemes.com/silva/html/pages-coming-soon	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/pages-coming-soon.html	(from https://zoyothemes.com/silva/html/)
23:08:25	79993/79993	---MCZ	200	added ('OK')	text/html	etag:%22edfd4efc89a2e54a2c3113d13f8cff96-ssl-df%22	https://zoyothemes.com/silva/html/apps-todolist	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/apps-todolist.html	(from https://zoyothemes.com/silva/html/)
23:08:26	89982/89982	---MCZ	200	added ('OK')	text/html	etag:%2218fb37039b4de5d442cef6fa6ccc6383-ssl-df%22	https://zoyothemes.com/silva/html/apps-contacts	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/apps-contacts.html	(from https://zoyothemes.com/silva/html/)
23:08:27	43290/43290	---MCZ	200	added ('OK')	text/html	etag:%220c04595a1df01d4f4a42224f815ac097-ssl-df%22	https://zoyothemes.com/silva/html/apps-calendar	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/apps-calendar.html	(from https://zoyothemes.com/silva/html/)
23:08:28	57095/57095	---MCZ	200	added ('OK')	text/html	etag:%22e840d0fac62340cfb0139976d628f075-ssl-df%22	https://zoyothemes.com/silva/html/ui-accordions	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-accordions.html	(from https://zoyothemes.com/silva/html/)
23:08:29	56695/56695	---MCZ	200	added ('OK')	text/html	etag:%221a8accc9e3fc2f3eabcfb74f90794c52-ssl-df%22	https://zoyothemes.com/silva/html/ui-alerts	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-alerts.html	(from https://zoyothemes.com/silva/html/)
23:08:29	49528/49528	---MCZ	200	added ('OK')	text/html	etag:%226d825df4c0900b7e75eca14bb4a17cab-ssl-df%22	https://zoyothemes.com/silva/html/ui-badges	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-badges.html	(from https://zoyothemes.com/silva/html/)
23:08:30	46864/46864	---MCZ	200	added ('OK')	text/html	etag:%22fbf0f6920448b3bdb696ba4985f5fbe8-ssl-df%22	https://zoyothemes.com/silva/html/ui-breadcrumb	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-breadcrumb.html	(from https://zoyothemes.com/silva/html/)
23:08:31	79512/79512	---MCZ	200	added ('OK')	text/html	etag:%2260524da1df2ad433ab15dce9e7a089da-ssl-df%22	https://zoyothemes.com/silva/html/ui-buttons	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-buttons.html	(from https://zoyothemes.com/silva/html/)
23:08:32	95606/95606	---MCZ	200	added ('OK')	text/html	etag:%22cfe2261568b9046a257f47f6b2e0b523-ssl-df%22	https://zoyothemes.com/silva/html/ui-cards	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-cards.html	(from https://zoyothemes.com/silva/html/)
23:08:33	49096/49096	---MCZ	200	added ('OK')	text/html	etag:%2274a09b42952cd655ce957f201c2cc161-ssl-df%22	https://zoyothemes.com/silva/html/ui-collapse	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-collapse.html	(from https://zoyothemes.com/silva/html/)
23:08:35	104234/104234	---MCZ	200	added ('OK')	text/html	etag:%225d7bd1dc1abd299e4d95ac7a0baa1179-ssl-df%22	https://zoyothemes.com/silva/html/ui-dropdowns	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-dropdowns.html	(from https://zoyothemes.com/silva/html/)
23:08:35	46055/46055	---MCZ	200	added ('OK')	text/html	etag:%2206ba2638da8a5c91280d36a2514885e1-ssl-df%22	https://zoyothemes.com/silva/html/ui-video	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-video.html	(from https://zoyothemes.com/silva/html/)
23:08:36	75008/75008	---MCZ	200	added ('OK')	text/html	etag:%22fad18e190215db198aded26febe87e4a-ssl-df%22	https://zoyothemes.com/silva/html/ui-grid	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-grid.html	(from https://zoyothemes.com/silva/html/)
23:08:37	61847/61847	---MCZ	200	added ('OK')	text/html	etag:%22a18cf9d4f2ed4ab6ee953db7f27ae093-ssl-df%22	https://zoyothemes.com/silva/html/ui-images	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-images.html	(from https://zoyothemes.com/silva/html/)
23:08:38	66393/66393	---MCZ	200	added ('OK')	text/html	etag:%22431b3ab7d77bc07153d0b317f90b286c-ssl-df%22	https://zoyothemes.com/silva/html/ui-list	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-list.html	(from https://zoyothemes.com/silva/html/)
23:08:39	98332/98332	---MCZ	200	added ('OK')	text/html	etag:%22c1f2d1af52df1bc0abe408a3a3e67611-ssl-df%22	https://zoyothemes.com/silva/html/ui-modals	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-modals.html	(from https://zoyothemes.com/silva/html/)
23:08:40	52583/52583	---MCZ	200	added ('OK')	text/html	etag:%223c12285a56acbf19d8436d610756651e-ssl-df%22	https://zoyothemes.com/silva/html/ui-placeholders	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-placeholders.html	(from https://zoyothemes.com/silva/html/)
23:08:41	54729/54729	---MCZ	200	added ('OK')	text/html	etag:%22416f7a436a59bd338427bf7701ae4ae4-ssl-df%22	https://zoyothemes.com/silva/html/ui-pagination	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-pagination.html	(from https://zoyothemes.com/silva/html/)
23:08:42	50886/50886	---MCZ	200	added ('OK')	text/html	etag:%22700a1b6515bf67fdc817ba784b90a088-ssl-df%22	https://zoyothemes.com/silva/html/ui-popovers	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-popovers.html	(from https://zoyothemes.com/silva/html/)
23:08:43	56779/56779	---MCZ	200	added ('OK')	text/html	etag:%226d5f73d54afd69689a3022b17848eb28-ssl-df%22	https://zoyothemes.com/silva/html/ui-progress	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-progress.html	(from https://zoyothemes.com/silva/html/)
23:08:44	66511/66511	---MCZ	200	added ('OK')	text/html	etag:%222902c5f9f13098b87143ca884158b0c4-ssl-df%22	https://zoyothemes.com/silva/html/ui-scrollspy	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-scrollspy.html	(from https://zoyothemes.com/silva/html/)
23:08:45	56705/56705	---MCZ	200	added ('OK')	text/html	etag:%220cd2a30fb2301682bdcb4bd2f7d1fb57-ssl-df%22	https://zoyothemes.com/silva/html/ui-spinners	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-spinners.html	(from https://zoyothemes.com/silva/html/)
23:08:46	74294/74294	---MCZ	200	added ('OK')	text/html	etag:%22a8887d7cf312800e3d655011eac98102-ssl-df%22	https://zoyothemes.com/silva/html/ui-tabs	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-tabs.html	(from https://zoyothemes.com/silva/html/)
23:08:47	49102/49102	---MCZ	200	added ('OK')	text/html	etag:%22af39a4248d7be0e2129a26bb4ae1db7e-ssl-df%22	https://zoyothemes.com/silva/html/ui-tooltips	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-tooltips.html	(from https://zoyothemes.com/silva/html/)
23:08:48	59935/59935	---MCZ	200	added ('OK')	text/html	etag:%22e0cc060c66b09e630303440f01c89941-ssl-df%22	https://zoyothemes.com/silva/html/ui-typography	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/ui-typography.html	(from https://zoyothemes.com/silva/html/)
23:08:50	125984/125984	---MCZ	200	added ('OK')	text/html	etag:%22073d24ddf3dc2eadbf7024ee30598f57-ssl-df%22	https://zoyothemes.com/silva/html/widgets	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/widgets.html	(from https://zoyothemes.com/silva/html/)
23:08:50	63165/63165	---MCZ	200	added ('OK')	text/html	etag:%2208c2e6d5b97c769efc4f9654ee5bacd0-ssl-df%22	https://zoyothemes.com/silva/html/extended-carousel	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/extended-carousel.html	(from https://zoyothemes.com/silva/html/)
23:08:51	57263/57263	---MCZ	200	added ('OK')	text/html	etag:%22866bd2943f44fdeca1458132df31823b-ssl-df%22	https://zoyothemes.com/silva/html/extended-notifications	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/extended-notifications.html	(from https://zoyothemes.com/silva/html/)
23:08:52	63621/63621	---MCZ	200	added ('OK')	text/html	etag:%22fa2531edc25d0add2e698d5525e3b584-ssl-df%22	https://zoyothemes.com/silva/html/extended-offcanvas	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/extended-offcanvas.html	(from https://zoyothemes.com/silva/html/)
23:08:53	45485/45485	---MCZ	200	added ('OK')	text/html	etag:%22101532d8c6a985d7f9afa2d429a19165-ssl-df%22	https://zoyothemes.com/silva/html/extended-range-slider	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/extended-range-slider.html	(from https://zoyothemes.com/silva/html/)
23:08:54	51458/51458	---MCZ	200	added ('OK')	text/html	etag:%2264f1051c3481f69851cb4f29d110e9bd-ssl-df%22	https://zoyothemes.com/silva/html/icons-feather	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/icons-feather.html	(from https://zoyothemes.com/silva/html/)
23:08:55	51452/51452	---MCZ	200	added ('OK')	text/html	etag:%22e7497dae9af928f03dbb4285b2a2697c-ssl-df%22	https://zoyothemes.com/silva/html/icons-mdi	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/icons-mdi.html	(from https://zoyothemes.com/silva/html/)
23:08:56	96065/96065	---MCZ	200	added ('OK')	text/html	etag:%22985cc75e2fa491f5b667af130495b117-ssl-df%22	https://zoyothemes.com/silva/html/forms-elements	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/forms-elements.html	(from https://zoyothemes.com/silva/html/)
23:08:57	67266/67266	---MCZ	200	added ('OK')	text/html	etag:%22e9c313969907f998925e37724508d0f4-ssl-df%22	https://zoyothemes.com/silva/html/forms-validation	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/forms-validation.html	(from https://zoyothemes.com/silva/html/)
23:08:58	44217/44217	---MCZ	200	added ('OK')	text/html	etag:%22e6a4f9ef04b04742f07221f0da318018-ssl-df%22	https://zoyothemes.com/silva/html/forms-quilljs	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/forms-quilljs.html	(from https://zoyothemes.com/silva/html/)
23:08:58	50853/50853	---MCZ	200	added ('OK')	text/html	etag:%22e901c96cd762589102c36bb921d7356c-ssl-df%22	https://zoyothemes.com/silva/html/forms-pickers	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/forms-pickers.html	(from https://zoyothemes.com/silva/html/)
23:09:01	89186/89186	---MCZ	200	added ('OK')	text/html	etag:%22c5810c8427d4d7320e928e690253033f-ssl-df%22	https://zoyothemes.com/silva/html/tables-basic	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/tables-basic.html	(from https://zoyothemes.com/silva/html/)
23:09:02	455630/455630	---MCZ	200	added ('OK')	text/html	etag:%2240686f09aa0581ef41ba20418de6cde1-ssl-df%22	https://zoyothemes.com/silva/html/tables-datatables	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/tables-datatables.html	(from https://zoyothemes.com/silva/html/)
23:09:04	50681/50681	---MCZ	200	added ('OK')	text/html	etag:%22e8239af98b783f3f30f11ca8c436ef9a-ssl-df%22	https://zoyothemes.com/silva/html/charts-line	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-line.html	(from https://zoyothemes.com/silva/html/)
23:09:06	49683/49683	---MCZ	200	added ('OK')	text/html	etag:%2276fc10701c677bd3b3a92c64d81a17fa-ssl-df%22	https://zoyothemes.com/silva/html/charts-area	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-area.html	(from https://zoyothemes.com/silva/html/)
23:09:07	49517/49517	---MCZ	200	added ('OK')	text/html	etag:%22a428a1d872cdaef4f641284cc28c6695-ssl-df%22	https://zoyothemes.com/silva/html/charts-column	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-column.html	(from https://zoyothemes.com/silva/html/)
23:09:08	50080/50080	---MCZ	200	added ('OK')	text/html	etag:%2292655858bcb7716638edefae06b28f3e-ssl-df%22	https://zoyothemes.com/silva/html/charts-bar	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-bar.html	(from https://zoyothemes.com/silva/html/)
23:09:09	45167/45167	---MCZ	200	added ('OK')	text/html	etag:%22e20cfb39b7ae3abd4ce07d6f251920d5-ssl-df%22	https://zoyothemes.com/silva/html/charts-mixed	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-mixed.html	(from https://zoyothemes.com/silva/html/)
23:09:10	46619/46619	---MCZ	200	added ('OK')	text/html	etag:%22e1be4a3e2bfc82ce504b91528f7e0dac-ssl-df%22	https://zoyothemes.com/silva/html/charts-timeline	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-timeline.html	(from https://zoyothemes.com/silva/html/)
23:09:12	43984/43984	---MCZ	200	added ('OK')	text/html	etag:%22082073a9ac6921bff7d809c8708ea159-ssl-df%22	https://zoyothemes.com/silva/html/charts-rangearea	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-rangearea.html	(from https://zoyothemes.com/silva/html/)
23:09:14	43885/43885	---MCZ	200	added ('OK')	text/html	etag:%2296e6fc86111f39f1c9aa57caabc62229-ssl-df%22	https://zoyothemes.com/silva/html/charts-funnel	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-funnel.html	(from https://zoyothemes.com/silva/html/)
23:09:15	45511/45511	---MCZ	200	added ('OK')	text/html	etag:%22eabbe535711b9f77642f7f82367c2927-ssl-df%22	https://zoyothemes.com/silva/html/charts-candlestick	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-candlestick.html	(from https://zoyothemes.com/silva/html/)
23:09:16	44599/44599	---MCZ	200	added ('OK')	text/html	etag:%22eb3e16d9af2134471be6a6eaf8b279b8-ssl-df%22	https://zoyothemes.com/silva/html/charts-boxplot	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-boxplot.html	(from https://zoyothemes.com/silva/html/)
23:09:17	43875/43875	---MCZ	200	added ('OK')	text/html	etag:%22e1644c637e4abcadb62fc3c2d376299c-ssl-df%22	https://zoyothemes.com/silva/html/charts-bubble	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-bubble.html	(from https://zoyothemes.com/silva/html/)
23:09:18	44534/44534	---MCZ	200	added ('OK')	text/html	etag:%2202b9e2613e7a4fa1c2ff56be577ba5d2-ssl-df%22	https://zoyothemes.com/silva/html/charts-scatter	C:/Users/Xeven/Downloads/Silva-Admin-Template/zoyothemes.com/silva/html/charts-scatter.html	(from https://zoyothemes.com/silva/html/)
